a. 1 to 4,"153,887","169,770","434,015","403,766","34,269",20.1,"33,995",19.9,"160,961","66,597","94,364",16.5,39.9,"100,463","65,889","34,574",16.3,24.9,"60,498",15.0,49.8,"23,670","23,845",D
b. 5 to 9,"62,870","78,271","515,243","513,646","9,847",12.6,"9,476",12.1,"134,410","63,873","70,537",12.4,26.2,"131,216","61,657","69,559",12.0,25.5,"3,194",0.7,51.0,"5,807","5,849","38,007"
c. 10 to 19,"36,847","48,279","629,020","638,905","5,045",10.4,"4,932",10.2,"140,797","66,969","73,828",10.5,22.0,"160,567","65,532","95,035",10.3,25.1,"-19,770",-3.1,44.0,"2,941","2,985","39,496"
d. 20 to 49,"22,507","31,316","902,494","926,926","2,941",9.4,"3,095",9.8,"183,134","88,172","94,962",9.5,19.8,"231,997","92,584","139,413",10.0,25.0,"-48,863",-5.2,39.6,"1,589","1,603","47,178"
e. 50 to 99,"7,250","10,764","690,920","715,344",926,8.6,951,8.8,"123,249","62,948","60,301",8.8,17.2,"172,097","65,122","106,975",9.1,24.1,"-48,848",-6.9,34.4,378,382,"25,661"
f. 100 to 249,"3,542","5,779","806,781","835,748",408,7.0,442,7.6,"124,848","60,744","64,104",7.3,14.9,"182,782","64,130","118,652",7.7,21.9,"-57,934",-7.0,29.8,164,167,"23,927"
g. 250 to 499,965,"1,421","448,719","470,911",99,6.9,131,9.1,"65,211","34,338","30,873",7.3,13.8,"109,595","43,713","65,882",9.3,23.3,"-44,384",-9.5,27.6,30,30,"9,735"
h. 500 to 999,408,546,"341,067","361,483",18,3.3,34,6.2,"34,066","12,356","21,710",3.4,9.4,"74,897","22,175","52,722",6.1,20.7,"-40,831",-11.3,18.8,7,7,"4,661"
i. 1000+,222,298,"594,178","611,174",6,2.0,10,3.3,"46,258","9,701","36,557",1.6,7.6,"80,250","22,794","57,456",3.7,13.1,"-33,992",-5.5,15.2,2,2,D
m. ALL,"288,498","346,444","5,362,437","5,477,903","53,559",15.4,"53,066",15.3,"1,012,934","465,698","547,236",8.5,18.5,"1,243,864","503,596","740,268",9.2,22.7,"-230,930",-4.2,37.0,"34,588","34,870","237,160"
,,1988,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"152,555","170,060","449,414","414,234","30,172",17.5,"33,525",19.4,"165,285","58,853","106,432",14.2,39.9,"94,924","62,622","32,302",15.1,22.9,"70,361",17.0,45.8,"24,537","24,537","45,224"
b. 5 to 9,"61,343","77,283","523,794","514,454","8,593",11.1,"8,346",10.8,"132,700","55,918","76,782",10.9,25.8,"114,020","54,128","59,892",10.5,22.2,"18,680",3.6,44.4,"5,291","5,291","34,292"
c. 10 to 19,"34,968","46,001","627,323","622,429","4,399",9.6,"4,353",9.5,"143,049","58,195","84,854",9.3,23.0,"133,260","57,859","75,401",9.3,21.4,"9,789",1.6,42.8,"2,474","2,474","32,672"
d. 20 to 49,"21,219","30,177","912,330","909,662","2,614",8.7,"2,569",8.5,"193,981","79,133","114,848",8.7,21.3,"188,645","77,092","111,553",8.5,20.7,"5,336",0.6,41.4,"1,242","1,242","36,460"
e. 50 to 99,"6,813","10,300","698,709","696,576",922,9.0,798,7.8,"140,356","62,881","77,475",9.0,20.1,"136,089","54,215","81,874",7.8,19.5,"4,267",0.6,39.0,279,279,"18,501"
f. 100 to 249,"3,319","5,452","792,702","797,097",428,7.9,373,6.9,"147,087","64,483","82,604",8.1,18.5,"155,876","55,026","100,850",6.9,19.6,"-8,789",-1.1,37.0,100,100,"14,297"
g. 250 to 499,946,"1,379","451,091","455,900",128,9.3,105,7.7,"80,672","44,116","36,556",9.7,17.7,"90,289","35,733","54,556",7.8,19.8,"-9,617",-2.1,35.4,29,29,"10,475"
h. 500 to 999,386,510,"342,034","343,850",28,5.5,25,4.9,"47,652","18,739","28,913",5.4,13.9,"51,285","16,634","34,651",4.8,14.9,"-3,633",-1.0,27.8,5,5,"3,046"
i. 1000+,213,292,"607,837","611,405",7,2.4,8,2.7,"52,553","14,293","38,260",2.3,8.6,"59,688","11,889","47,799",1.9,9.8,"-7,135",-1.2,17.2,3,3,"3,982"
m. ALL,"281,762","341,454","5,405,234","5,365,607","47,291",13.8,"50,102",14.6,"1,103,335","456,611","646,724",8.5,20.6,"1,024,076","425,198","598,878",7.9,19.1,"79,259",1.5,38.2,"33,960","33,960","198,949"
,,1989,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"151,696","169,334","452,757","413,780","28,266",16.6,"30,143",17.7,"163,556","55,190","108,366",13.3,39.5,"85,601","56,605","28,996",13.7,20.7,"77,955",18.8,41.4,"20,630","20,765","38,616"
b. 5 to 9,"60,947","77,345","535,621","519,450","8,042",10.4,"7,543",9.8,"134,564","52,580","81,984",10.1,25.9,"102,222","49,121","53,101",9.5,19.7,"32,342",6.2,39.4,"4,745","4,807","31,204"
c. 10 to 19,"34,805","45,803","641,452","627,129","4,205",9.2,"3,975",8.7,"147,882","55,667","92,215",8.9,23.6,"119,236","53,167","66,069",8.5,19.0,"28,646",4.6,38.0,"2,421","2,450","32,670"
d. 20 to 49,"21,274","30,275","925,584","914,073","2,630",8.7,"2,328",7.7,"190,689","78,563","112,126",8.6,20.9,"167,667","69,443","98,224",7.6,18.3,"23,022",2.6,36.6,"1,333","1,374","40,497"
e. 50 to 99,"6,775","10,359","710,627","709,755",801,7.7,795,7.7,"135,543","54,246","81,297",7.6,19.1,"133,798","54,793","79,005",7.7,18.9,"1,745",0.2,37.8,405,413,"27,894"
f. 100 to 249,"3,342","5,546","837,448","826,617",446,8.1,384,7.0,"164,195","66,991","97,204",8.1,19.9,"142,532","55,211","87,321",6.7,17.2,"21,663",2.7,34.4,167,169,"23,851"
g. 250 to 499,937,"1,415","475,243","482,078",88,6.2,102,7.2,"74,365","29,471","44,894",6.1,15.4,"88,035","34,039","53,996",7.1,18.3,"-13,670",-2.9,30.8,43,44,"14,192"
h. 500 to 999,403,538,"375,246","372,163",19,3.6,17,3.2,"54,041","13,277","40,764",3.6,14.5,"47,875","11,615","36,260",3.1,12.9,"6,166",1.6,25.8,6,6,"4,402"
i. 1000+,218,305,"642,199","643,434",15,4.9,12,4.0,"74,802","31,225","43,577",4.9,11.6,"77,271","25,325","51,946",3.9,12.0,"-2,469",-0.4,23.2,6,6,"13,462"
m. ALL,"280,397","340,920","5,596,177","5,508,479","44,512",13.0,"45,299",13.3,"1,139,637","437,210","702,427",7.9,20.7,"964,237","409,319","554,918",7.4,17.5,"175,400",3.2,35.0,"29,756","30,034","226,788"
,,1990,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"153,932","171,493","453,254","409,844","30,213",17.8,"25,117",14.8,"162,448","58,017","104,431",14.2,39.6,"75,628","47,669","27,959",11.6,18.5,"86,820",21.1,37.0,"17,861","17,932","33,759"
b. 5 to 9,"61,833","78,724","571,199","538,616","8,296",10.6,"6,787",8.7,"161,196","54,043","107,153",10.0,29.9,"96,029","44,294","51,735",8.2,17.8,"65,167",12.1,35.6,"4,376","4,444","28,782"
c. 10 to 19,"35,701","46,919","652,992","636,888","4,359",9.4,"3,631",7.8,"146,297","57,539","88,758",9.0,23.0,"114,089","48,521","65,568",7.6,17.9,"32,208",5.1,35.8,"2,141","2,170","29,015"
d. 20 to 49,"21,636","31,079","959,922","942,715","2,510",8.1,"2,135",6.9,"193,205","74,802","118,403",7.9,20.5,"158,791","63,698","95,093",6.8,16.8,"34,414",3.7,33.6,"1,171","1,195","35,329"
e. 50 to 99,"6,987","10,485","721,643","715,695",759,7.3,640,6.1,"132,296","52,570","79,726",7.3,18.5,"120,400","43,335","77,065",6.1,16.8,"11,896",1.7,33.6,309,314,"21,148"
f. 100 to 249,"3,491","5,778","869,788","861,218",411,7.2,336,5.9,"146,906","61,246","85,660",7.1,17.1,"129,766","49,946","79,820",5.8,15.1,"17,140",2.0,30.2,141,144,"20,548"
g. 250 to 499,"1,009","1,485","495,866","499,048",97,6.6,82,5.5,"77,322","32,991","44,331",6.6,15.5,"83,685","28,907","54,778",5.8,16.8,"-6,363",-1.3,31.0,22,22,"8,070"
h. 500 to 999,413,567,"386,972","385,327",29,5.2,18,3.2,"48,213","20,102","28,111",5.2,12.5,"44,922","11,301","33,621",2.9,11.7,"3,291",0.8,23.4,6,6,"3,468"
i. 1000+,236,326,"689,756","704,802",9,2.7,14,4.3,"62,869","14,286","48,583",2.0,8.9,"92,961","30,637","62,324",4.3,13.2,"-30,092",-4.3,17.8,4,4,"6,093"
m. ALL,"285,238","346,856","5,801,392","5,694,153","46,683",13.6,"38,760",11.3,"1,130,752","425,596","705,156",7.5,19.9,"916,271","368,308","547,963",6.5,16.1,"214,481",3.8,32.2,"26,031","26,231","186,212"
,,1991,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"157,867","175,932","465,175","419,000","31,549",18.3,"25,100",14.5,"169,305","61,358","107,947",14.6,40.4,"76,955","47,439","29,516",11.3,18.4,"92,350",22.0,36.8,"16,294","16,470","31,139"
b. 5 to 9,"63,992","81,069","556,222","535,411","9,372",11.8,"6,753",8.5,"142,128","61,174","80,954",11.4,26.5,"100,505","44,011","56,494",8.2,18.8,"41,623",7.7,37.6,"4,050","4,094","26,706"
c. 10 to 19,"37,304","49,237","675,135","659,553","4,995",10.3,"3,727",7.7,"154,990","66,717","88,273",10.1,23.5,"123,826","50,025","73,801",7.6,18.8,"31,164",4.7,37.6,"2,084","2,124","28,556"
d. 20 to 49,"22,441","32,550","986,790","976,271","2,887",8.9,"2,297",7.1,"201,914","86,321","115,593",8.8,20.7,"180,875","69,455","111,420",7.1,18.5,"21,039",2.2,37.0,"1,256","1,278","38,326"
e. 50 to 99,"7,107","10,637","717,352","720,066",811,7.7,705,6.7,"128,322","55,155","73,167",7.7,17.8,"133,749","48,099","85,650",6.7,18.6,"-5,427",-0.8,35.6,333,336,"23,072"
f. 100 to 249,"3,632","6,102","893,265","901,742",440,7.2,390,6.4,"143,913","65,401","78,512",7.3,16.0,"160,867","60,073","100,794",6.7,17.8,"-16,954",-1.8,32.0,177,178,"27,635"
g. 250 to 499,"1,035","1,546","511,526","515,974",118,7.7,92,6.0,"85,869","39,217","46,652",7.6,16.6,"94,765","30,460","64,305",5.9,18.4,"-8,896",-1.8,33.2,37,37,"12,073"
h. 500 to 999,408,577,"393,816","396,241",23,4.0,20,3.5,"48,568","15,643","32,925",3.9,12.3,"53,418","14,711","38,707",3.7,13.5,"-4,850",-1.2,24.6,4,4,"2,984"
i. 1000+,251,347,"724,303","735,826",11,3.2,6,1.7,"72,685","20,031","52,654",2.7,9.9,"95,732","29,052","66,680",3.9,13.0,"-23,047",-3.1,19.8,4,4,"24,204"
m. ALL,"294,037","357,997","5,923,584","5,860,084","50,206",14.3,"39,090",11.1,"1,147,694","471,017","676,677",8.0,19.6,"1,020,692","393,325","627,367",6.7,17.4,"127,002",2.2,34.8,"24,239","24,525","214,695"
,,1992,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"161,332","180,017","482,427","433,234","32,977",18.5,"27,333",15.3,"179,661","63,626","116,035",14.7,41.5,"81,274","52,075","29,199",12.0,18.8,"98,387",22.7,37.6,"18,231","18,581","35,050"
b. 5 to 9,"65,807","83,183","578,864","555,152","9,699",11.8,"7,486",9.1,"153,896","63,173","90,723",11.4,27.7,"106,471","48,623","57,848",8.8,19.2,"47,425",8.5,38.4,"4,524","4,619","29,877"
c. 10 to 19,"37,874","50,203","693,509","677,775","4,888",9.8,"4,013",8.1,"163,756","64,484","99,272",9.5,24.2,"132,287","53,501","78,786",7.9,19.5,"31,469",4.7,39.0,"2,231","2,271","30,230"
d. 20 to 49,"22,517","33,122","992,554","986,844","2,767",8.4,"2,254",6.8,"197,284","82,251","115,033",8.3,20.0,"185,864","67,786","118,078",6.9,18.8,"11,420",1.2,37.6,"1,206","1,245","36,935"
e. 50 to 99,"7,064","10,794","730,777","730,907",793,7.4,671,6.2,"133,857","53,335","80,522",7.3,18.3,"134,116","45,500","88,616",6.2,18.3,-259,0.0,36.6,323,325,"21,944"
f. 100 to 249,"3,605","6,162","899,260","906,480",427,7.0,362,5.9,"141,173","63,792","77,381",7.0,15.6,"155,613","53,873","101,740",5.9,17.2,"-14,440",-1.6,31.2,151,153,"23,960"
g. 250 to 499,"1,024","1,515","488,539","499,517",91,6.0,83,5.5,"68,608","31,433","37,175",6.3,13.7,"90,564","29,169","61,395",5.8,18.1,"-21,956",-4.4,27.4,29,29,"9,995"
h. 500 to 999,435,605,"405,800","414,772",32,5.3,38,6.2,"55,629","21,890","33,739",5.3,13.4,"73,572","27,237","46,335",6.6,17.7,"-17,943",-4.3,26.8,12,12,"8,539"
i. 1000+,266,363,"737,254","754,699",17,4.7,14,3.9,"75,788","38,916","36,872",5.2,10.0,"110,677","21,468","89,209",2.8,14.7,"-34,889",-4.7,20.0,5,5,"10,150"
m. ALL,"299,924","365,964","6,008,984","5,959,380","51,691",14.3,"42,254",11.7,"1,169,652","482,900","686,752",8.1,19.6,"1,070,438","399,232","671,206",6.7,18.0,"99,214",1.6,36.0,"26,712","27,240","206,680"
,,1993,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"164,969","183,340","493,041","443,605","31,270",17.3,"26,292",14.5,"178,651","59,994","118,657",13.5,40.3,"79,778","49,783","29,995",11.2,18.0,"98,873",22.3,36.0,"18,475","18,607","34,759"
b. 5 to 9,"68,019","84,562","591,649","568,611","8,519",10.1,"7,240",8.6,"149,055","55,186","93,869",9.7,26.2,"102,979","47,012","55,967",8.3,18.1,"46,076",8.1,36.2,"4,169","4,206","27,241"
c. 10 to 19,"39,009","50,791","713,303","694,306","4,275",8.5,"3,693",7.3,"158,532","57,012","101,520",8.2,22.8,"120,538","49,214","71,324",7.1,17.4,"37,994",5.4,34.8,"2,059","2,078","27,430"
d. 20 to 49,"23,115","33,573","1,028,661","1,015,908","2,440",7.3,"2,285",6.8,"201,545","72,570","128,975",7.1,19.8,"176,038","66,736","109,302",6.6,17.3,"25,507",2.5,34.6,"1,142","1,147","33,163"
e. 50 to 99,"7,215","10,984","766,575","757,119",706,6.4,659,6.0,"141,101","48,451","92,650",6.4,18.6,"122,188","44,749","77,439",5.9,16.1,"18,913",2.5,32.2,267,270,"18,242"
f. 100 to 249,"3,630","6,133","954,992","928,721",410,6.7,338,5.5,"193,334","60,713","132,621",6.5,20.8,"140,792","50,692","90,100",5.5,15.2,"52,542",5.6,30.4,125,125,"19,131"
g. 250 to 499,"1,033","1,565","510,760","520,551",82,5.2,96,6.1,"73,399","27,437","45,962",5.3,14.1,"92,981","32,116","60,865",6.2,17.9,"-19,582",-3.8,28.2,31,32,"10,606"
h. 500 to 999,426,606,"406,190","409,890",23,3.8,19,3.1,"50,740","14,831","35,909",3.6,12.4,"58,141","13,509","44,632",3.3,14.2,"-7,401",-1.8,24.8,4,4,"2,694"
i. 1000+,268,369,"721,887","756,824",10,2.7,11,3.0,"55,220","17,568","37,652",2.3,7.3,"125,095","20,556","104,539",2.7,16.5,"-69,875",-9.2,14.6,4,4,"9,075"
m. ALL,"307,684","371,923","6,187,058","6,095,535","47,735",12.9,"40,633",11.0,"1,201,577","413,762","787,815",6.8,19.7,"1,018,530","374,367","644,163",6.1,16.7,"183,047",3.0,33.4,"26,276","26,473","182,341"
,,1994,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"168,498","186,484","479,692","438,731","32,691",17.8,"26,652",14.5,"164,900","62,314","102,586",14.2,37.6,"82,978","50,581","32,397",11.5,18.9,"81,922",18.7,37.8,"18,986","19,012",D
b. 5 to 9,"69,223","86,236","595,699","573,530","9,154",10.8,"6,791",8.0,"146,953","59,358","87,595",10.3,25.6,"102,614","44,267","58,347",7.7,17.9,"44,339",7.7,35.8,"4,388","4,418","28,612"
c. 10 to 19,"40,441","52,956","737,970","719,795","4,726",9.0,"3,735",7.1,"159,517","63,081","96,436",8.8,22.2,"123,166","49,660","73,506",6.9,17.1,"36,351",5.1,34.2,"2,193","2,217","29,158"
d. 20 to 49,"24,216","35,086","1,073,650","1,051,047","2,881",8.3,"2,061",5.9,"211,071","85,394","125,677",8.1,20.1,"165,864","61,416","104,448",5.8,15.8,"45,207",4.3,31.6,"1,052","1,062","31,195"
e. 50 to 99,"7,491","11,250","769,951","764,075",808,7.2,605,5.4,"131,385","55,489","75,896",7.3,17.2,"119,633","41,246","78,387",5.4,15.7,"11,752",1.5,31.4,224,228,"15,456"
f. 100 to 249,"3,772","6,327","943,988","939,453",384,6.1,294,4.7,"148,014","56,936","91,078",6.1,15.8,"138,944","44,520","94,424",4.7,14.8,"9,070",1.0,29.6,111,113,"16,584"
g. 250 to 499,"1,076","1,804","566,774","585,463",86,4.8,67,3.7,"77,391","30,088","47,303",5.1,13.2,"114,769","23,593","91,176",4.0,19.6,"-37,378",-6.4,26.4,25,25,"9,101"
h. 500 to 999,447,625,"408,806","416,089",24,3.9,18,2.9,"45,574","16,405","29,169",3.9,11.0,"60,140","13,036","47,104",3.1,14.5,"-14,566",-3.5,22.0,5,5,"3,312"
i. 1000+,271,360,"720,663","748,310",3,0.8,9,2.5,"41,994","3,252","38,742",0.4,5.6,"97,290","19,969","77,321",2.7,13.0,"-55,296",-7.4,11.2,2,2,D
m. ALL,"315,435","381,128","6,297,193","6,236,493","50,757",13.5,"40,232",10.7,"1,126,799","432,317","694,482",6.9,18.1,"1,005,398","348,288","657,110",5.6,16.1,"121,401",2.0,32.2,"26,986","27,082","172,819"
,,1995,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"171,628","190,085","494,644","447,887","33,324",17.8,"27,333",14.6,"175,321","63,505","111,816",14.2,39.1,"81,807","51,032","30,775",11.4,18.3,"93,514",20.8,36.6,"19,685","19,794","36,463"
b. 5 to 9,"70,238","87,140","605,937","581,940","9,240",10.7,"6,980",8.1,"150,571","60,182","90,389",10.3,25.9,"102,576","45,234","57,342",7.8,17.6,"47,995",8.3,35.2,"4,441","4,517","29,273"
c. 10 to 19,"41,403","54,266","756,032","737,018","4,779",8.9,"3,750",7.0,"160,674","63,857","96,817",8.7,21.8,"122,645","49,949","72,696",6.8,16.6,"38,029",5.2,33.2,"2,177","2,198","29,011"
d. 20 to 49,"25,083","36,734","1,128,439","1,104,467","2,958",8.1,"2,266",6.2,"222,213","89,001","133,212",8.1,20.1,"174,269","67,647","106,622",6.1,15.8,"47,944",4.3,31.6,"1,144","1,152","33,760"
e. 50 to 99,"7,837","11,897","827,554","811,494",883,7.5,573,4.9,"146,458","60,442","86,016",7.4,18.0,"114,337","38,696","75,641",4.8,14.1,"32,121",3.9,28.2,240,240,"16,231"
f. 100 to 249,"3,935","6,658","1,003,684","989,578",429,6.5,322,4.9,"165,560","65,544","100,016",6.6,16.7,"137,348","46,995","90,353",4.7,13.9,"28,212",2.8,27.8,126,129,"18,157"
g. 250 to 499,"1,104","1,736","592,925","582,723",117,6.8,72,4.2,"96,565","39,741","56,824",6.8,16.6,"76,161","23,832","52,329",4.1,13.1,"20,404",3.5,26.2,29,29,"9,745"
h. 500 to 999,455,634,"427,636","429,611",16,2.5,12,1.9,"46,844","11,112","35,732",2.6,10.9,"50,795","7,442","43,353",1.7,11.8,"-3,951",-0.9,21.8,5,5,"3,515"
i. 1000+,268,369,"761,024","754,691",14,3.8,4,1.1,"77,371","27,216","50,155",3.6,10.3,"64,705","5,906","58,799",0.8,8.6,"12,666",1.7,17.2,3,3,"4,871"
m. ALL,"321,951","389,519","6,597,875","6,439,409","51,760",13.4,"41,312",10.7,"1,241,577","480,600","760,977",7.5,19.3,"924,643","336,733","587,910",5.2,14.4,"316,934",4.9,28.8,"27,850","28,067","181,026"
,,1996,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"174,082","192,382","493,088","450,035","33,394",17.5,"28,694",15.1,"170,583","63,308","107,275",14.1,37.9,"84,477","53,446","31,031",11.9,18.8,"86,106",19.1,37.6,"20,203","20,204",D
b. 5 to 9,"71,632","88,887","612,779","591,871","9,460",10.8,"7,214",8.2,"149,112","61,785","87,327",10.4,25.2,"107,295","47,038","60,257",7.9,18.1,"41,817",7.1,36.2,"4,506","4,506","29,204"
c. 10 to 19,"42,349","55,497","768,389","752,303","4,914",8.9,"3,912",7.1,"164,140","65,835","98,305",8.8,21.8,"131,967","52,370","79,597",7.0,17.5,"32,173",4.3,35.0,"2,312","2,312","30,709"
d. 20 to 49,"26,112","38,043","1,157,778","1,142,948","2,877",7.6,"2,353",6.2,"217,800","86,182","131,618",7.5,19.1,"188,140","70,717","117,423",6.2,16.5,"29,660",2.6,33.0,"1,178","1,178","35,059"
e. 50 to 99,"8,349","12,496","866,089","854,076",986,8.0,734,5.9,"156,863","67,473","89,390",7.9,18.4,"132,836","50,525","82,311",5.9,15.6,"24,027",2.8,31.2,325,325,"22,236"
f. 100 to 249,"4,186","7,072","1,054,145","1,044,113",483,6.9,323,4.6,"172,374","72,398","99,976",6.9,16.5,"152,309","48,077","104,232",4.6,14.6,"20,065",1.9,29.2,114,114,"16,857"
g. 250 to 499,"1,172","1,804","608,842","607,690",115,6.4,86,4.8,"93,195","39,227","53,968",6.5,15.3,"90,891","29,113","61,778",4.8,15.0,"2,304",0.3,30.0,22,22,"7,455"
h. 500 to 999,521,702,"483,266","480,187",30,4.3,21,3.0,"63,409","20,862","42,547",4.3,13.2,"57,252","13,988","43,264",2.9,11.9,"6,157",1.3,23.8,8,8,"5,222"
i. 1000+,277,393,"777,366","790,665",16,4.1,9,2.3,"63,831","23,503","40,328",3.0,8.1,"90,430","12,770","77,660",1.6,11.4,"-26,599",-3.3,16.2,2,2,D
m. ALL,"328,680","397,276","6,821,742","6,713,888","52,275",13.3,"43,346",11.0,"1,251,307","500,573","750,734",7.5,18.6,"1,035,597","378,044","657,553",5.6,15.4,"215,710",3.2,30.8,"28,670","28,671","186,730"
,,1997,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"175,801","194,708","512,668","462,364","34,807",18.0,"31,045",16.1,"189,723","67,327","122,396",14.6,41.0,"89,114","57,518","31,596",12.4,19.3,"100,609",21.7,38.6,"20,889","20,889","38,313"
b. 5 to 9,"72,291","91,235","634,418","611,606","10,191",11.3,"8,262",9.1,"162,504","66,476","96,028",10.9,26.6,"116,880","53,916","62,964",8.8,19.1,"45,624",7.5,38.2,"4,883","4,883","31,848"
c. 10 to 19,"43,264","56,967","791,197","770,278","5,830",10.3,"4,493",8.0,"184,824","77,947","106,877",10.1,24.0,"142,986","60,557","82,429",7.9,18.6,"41,838",5.4,37.2,"2,433","2,433","32,525"
