h) 11 to 15,304,532,700,D,739,D,D,D,D,D,D,D
i) 16 to 20,220,388,526,D,984,D,D,56,D,118,133,D
j) 21 to 25,168,305,D,480,D,D,D,D,D,D,29,D
k) 26+,23,D,52,128,192,362,D,71,D,14,D,D
l) Left Censored,162,289,D,"1,229","1,117","2,482","1,432",987,"1,295","1,706",D,"5,813"
m) ALL,"2,576","4,011","5,060","6,329","5,647","6,329","3,448","2,003","2,115","1,973","1,218","6,758"
,           2004,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,,,D,,,
b) 1,475,D,464,D,D,46,D,D,D,,,
c) 2,294,422,D,343,256,D,D,,,D,,
d) 3,190,D,D,D,D,D,,D,,,,
e) 4,173,D,221,D,D,D,D,D,,,D,
f) 5,113,D,D,D,204,87,D,D,,,,
g) 6 to 10,485,710,D,D,D,D,D,76,D,D,29,D
h) 11 to 15,247,458,802,670,D,D,304,D,D,D,16,D
i) 16 to 20,174,355,D,D,D,669,D,D,D,19,17,D
j) 21 to 25,156,241,D,567,D,499,605,D,217,D,D,D
k) 26+,52,85,92,190,D,287,128,D,D,D,D,D
l) Left Censored,161,245,D,826,699,"1,421",709,807,"1,706","3,600",D,"7,362"
m) ALL,"2,520","3,926","4,663","5,309","3,458","4,344","2,610","1,727","2,096","4,157","1,174","7,882"
,           2005,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,D,,D,,,
b) 1,578,D,640,D,291,D,D,,,D,,
c) 2,278,408,428,213,330,359,D,D,,,D,
d) 3,194,D,D,326,D,D,D,,,D,,
e) 4,133,264,D,D,D,D,,D,D,D,,
f) 5,136,177,D,D,D,88,D,D,,,,D
g) 6 to 10,421,739,D,"1,184",D,D,D,D,D,D,D,D
h) 11 to 15,286,507,D,738,D,D,248,D,D,D,D,D
i) 16 to 20,233,D,466,D,368,665,D,D,D,12,107,D
j) 21 to 25,163,D,D,D,346,D,D,103,D,115,43,D
k) 26+,95,132,154,D,D,D,D,284,D,D,D,D
l) Left Censored,152,D,415,791,932,D,"1,198",D,"1,328","1,325",769,"5,048"
m) ALL,"2,669","3,946","4,481","5,659","4,574","4,853","2,590","2,483","4,379","1,716",981,"5,755"
,           2006,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,0,0,D,D,,,
b) 1,513,655,474,D,662,202,D,D,D,D,,
c) 2,254,433,D,D,D,335,D,,,D,,
d) 3,173,D,D,D,208,253,D,D,,,,
e) 4,146,D,D,D,D,D,D,,D,D,,
f) 5,120,D,283,D,85,D,D,D,,D,,
g) 6 to 10,433,932,913,995,D,640,D,25,D,D,D,D
h) 11 to 15,250,550,555,D,D,D,D,D,D,D,0,213
i) 16 to 20,220,312,310,729,304,D,D,D,D,52,D,D
j) 21 to 25,118,D,283,414,409,584,460,351,154,D,D,D
k) 26+,102,142,D,283,270,311,284,D,D,D,D,D
l) Left Censored,148,D,354,673,"1,042","1,044",890,"1,383","2,549","1,797",910,D
m) ALL,"2,477","4,425","4,413","6,189","4,752","4,600","3,050","2,380","4,268","4,717",955,"6,626"
,           2007,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,D,0,0,0,0,D,D,,,,,
b) 1,D,D,D,D,316,D,D,D,,,,
c) 2,224,364,D,D,498,D,D,D,D,D,,
d) 3,198,312,D,D,157,D,D,D,,,,
e) 4,142,251,D,D,D,112,294,150,D,,D,
f) 5,140,210,D,D,D,D,D,,D,D,,
g) 6 to 10,428,700,753,"1,018",777,288,D,D,D,14,0,D
h) 11 to 15,239,D,D,684,D,D,D,D,D,D,117,D
i) 16 to 20,180,383,471,672,D,674,232,D,D,7,23,D
j) 21 to 25,119,D,333,526,462,535,D,D,518,D,27,304
k) 26+,122,D,262,422,D,467,389,D,524,D,D,456
l) Left Censored,106,278,416,977,879,"1,515",781,899,"2,408","1,021","1,825","7,722"
m) ALL,"2,341","3,962","4,576","6,148","4,793","5,141","3,085","2,402","5,693","3,313","3,454","8,920"
,           2008,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,D,0,0,0,D,D,,,,,,
b) 1,D,562,D,D,D,D,D,D,,,,
c) 2,242,D,358,329,D,D,D,D,D,,,
d) 3,208,D,249,329,279,D,32,D,D,D,,D
e) 4,144,251,195,D,D,280,D,D,,,,
f) 5,98,D,D,D,D,D,D,D,D,D,,D
g) 6 to 10,461,657,D,788,693,804,435,D,63,D,D,D
h) 11 to 15,206,440,D,D,446,224,D,D,D,D,D,D
i) 16 to 20,169,351,D,386,276,D,D,D,D,D,139,175
j) 21 to 25,132,D,D,507,D,921,484,D,D,D,D,D
k) 26+,123,220,D,488,D,D,342,857,225,D,D,D
l) Left Censored,121,D,D,560,735,911,D,D,"2,127","1,332","2,374","6,011"
m) ALL,"2,332","3,753","3,950","4,872","3,805","4,359","2,255","3,553","2,822","1,935","2,577","6,769"
,           2009,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,,,,,,,
b) 1,385,377,D,250,126,D,D,,,,,
c) 2,246,D,217,D,180,D,D,D,D,,,
d) 3,171,D,D,D,161,D,D,D,D,D,,
e) 4,94,D,162,143,55,99,48,D,14,,,D
f) 5,91,182,D,D,119,65,D,D,,,,
g) 6 to 10,333,599,530,583,D,563,250,18,D,D,D,D
h) 11 to 15,198,D,D,D,656,D,D,44,D,D,D,80
i) 16 to 20,148,D,D,D,80,154,D,D,D,65,D,D
j) 21 to 25,111,D,D,D,D,D,297,D,64,D,D,102
k) 26+,148,D,239,497,D,D,D,208,104,D,D,D
l) Left Censored,127,153,D,D,D,444,672,240,948,888,"2,092","3,871"
m) ALL,"2,052","3,331","3,091","3,651","2,252","3,297","2,122","1,207","1,230","1,278","2,725","4,385"
,           2010,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,D,0,0,0,0,D,D,,,,,
b) 1,D,335,D,431,149,33,,D,D,D,,
c) 2,180,D,D,184,D,D,D,,,,,
d) 3,173,236,D,D,D,117,,D,D,,,
e) 4,116,213,D,D,47,D,9,D,D,,,
f) 5,109,152,D,D,D,D,31,D,D,,,
g) 6 to 10,384,501,738,730,D,D,D,D,0,64,D,
h) 11 to 15,220,419,D,D,756,D,D,9,D,D,D,D
i) 16 to 20,136,281,D,D,D,D,111,D,D,D,D,D
j) 21 to 25,113,D,D,216,311,D,D,D,83,40,8,125
k) 26+,146,272,325,D,D,472,377,D,D,D,22,643
l) Left Censored,96,D,346,D,363,995,708,550,"1,079",D,"1,811","3,733"
m) ALL,"1,998","3,135","3,767","3,771","2,777","3,482","2,281","2,756","1,709","2,037","2,333","4,768"
,           2011,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,0,0,0,0,0,D,D,,,,,
b) 1,235,D,D,339,297,257,D,D,,D,,
c) 2,153,D,D,D,95,183,D,,D,,,
d) 3,166,D,D,148,88,D,D,,,,,
e) 4,128,204,D,D,56,25,D,D,D,,,
f) 5,127,D,D,281,116,65,56,D,D,,,
g) 6 to 10,403,628,594,879,D,398,42,237,D,D,D,D
h) 11 to 15,241,430,D,562,293,D,D,20,D,D,D,D
i) 16 to 20,158,239,391,407,D,D,90,D,418,D,D,D
j) 21 to 25,134,179,268,D,265,D,279,72,62,17,18,359
k) 26+,132,262,355,399,417,D,D,467,D,D,D,D
l) Left Censored,88,D,213,410,622,629,809,D,"3,995","1,455",640,"5,170"
m) ALL,"1,965","3,063","3,487","4,153","3,027","3,191","2,482","1,695","5,498","1,789","1,975","6,594"
,           2012,Firm Size,,,,,,,,,,
Firm Age,a) 1 to 4,b) 5 to 9,c) 10 to 19,d) 20 to 49,e) 50 to 99,f) 100 to 249,g) 250 to 499,h) 500 to 999,i) 1000 to 2499,j) 2500 to 4999,k) 5000 to 9999,l) 10000+
a) 0,D,0,0,0,D,D,,,,,,
b) 1,D,D,D,D,D,D,D,,,,,
c) 2,205,D,D,D,D,D,D,D,,,D,
d) 3,122,258,D,D,116,116,D,D,D,D,,
e) 4,114,D,190,195,D,D,D,,,,,
f) 5,142,186,D,D,D,67,,D,D,,,
g) 6 to 10,391,754,630,844,D,D,D,D,D,D,D,D
h) 11 to 15,293,438,D,D,363,577,260,D,D,136,D,D
i) 16 to 20,159,265,D,D,D,D,84,64,D,2,D,D
j) 21 to 25,120,172,D,D,253,287,D,D,293,6,52,D
k) 26+,167,349,416,751,D,"1,025",D,D,D,153,D,D
l) Left Censored,60,166,306,795,811,"1,015",543,568,"1,137",D,D,"5,549"
m) ALL,"2,012","3,351","3,423","5,216","3,964","4,547","2,910","2,987","2,673","2,257","3,638","6,427"
